ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,43655,2009/06/16,介護情報Ｑ＆Ａ　【第２版】／介護保険を使いこなすために,ｶｲｺﾞｼﾞｮｳﾎｳQ&A｢ﾀﾞｲ2ﾊﾝ｣/ｶｲｺﾞﾎｹﾝｦﾂｶｲｺﾅｽﾀﾒﾆ,,,岩波ブックレット　７５７,,小竹　雅子,ｵﾀﾞｹﾏｻｺ,,369.26,ｵﾏ,,岩波書店,2009,134,21,800,,介護保険は、たびかさなる改定で複雑なしくみになり、専門の用語も数多くあります。この本では、６０の用語を取り上げながら、介護保険を使いこなせるよう、丁寧にわかりやすく解説。最新の改定も説明します。相談先も掲載。便利な索引つき。介護保険のしくみ介護保険にかかる費用サービスを利用するための手続き介護保険のメニューサービスを利用するには自宅などを訪問してもらい利用するサービス通って利用するサービス泊まって利用するサービス自宅で利用するそのほかのサービス,介護福祉 -- 日本∥カイゴフクシ -- ニホン  介護保険 -- 日本∥カイゴホケン -- ニホン,図書費,白山商会,,事典棚,,,２００９．０６．１５,,False,,,,False,,,,False,True,False,,
,43656,2009/06/16,キャラ化する／される子どもたち／排除型社会における新たな人間像,ｷｬﾗｶｽﾙ/ｻﾚﾙｺﾄﾞﾓﾀﾁ/ﾊｲｼﾞｮｶﾞﾀｼｬｶｲﾆｵｹﾙｱﾗﾀﾅﾆﾝｹﾞﾝｿﾞｳ,,,岩波ブックレット　７５９,,土井　隆義,ﾄﾞｲﾀｶﾖｼ,,367.61,ﾄﾞﾀ,,岩波書店,2009,63,21,504,,価値観が多元化した社会で感じる閉塞感。気遺いに満ちた「優しい人間関係」のなかで圏外化におびえる恐怖感。ケータイやネット、家庭から学校といった日常は、過剰な関係依存と排除で成り立っている。子どもたちにとって、現実を生き抜くための羅針盤、自己の拠り所である「キャラ」。この言葉をキーワードに現代社会の光と影を読み解き、「不気味な自分」と向きあうための処方箋を示す。第１章　コミュニケーション偏重の時代（格差化する人間関係のなかで；コミュニケーション至上主義）第２章　アイデンティティ,青少年問題 -- 日本∥セイショウネンモンダイ -- ニホン  人間関係∥ニンゲンカンケイ      →: 下位語: 支配∥シハイ      →: 下位語: 服従∥フクジュウ      →: 下位語: 師弟関係∥シテイカンケイ      →: 下位語: 兄弟分∥キョウダイブン      →: 関連語: 社交∥シャコウ      →: 関連語: 労働科学∥ロウドウカガク      →: 関連語: ソーシャルキャピタル      →: 関連語: パーソナル・コミュニケーショ,図書費,白山商会,,事典棚,,,２００９．０６．１５,,False,,,,False,,,,False,True,False,,
,43657,2009/06/16,地球温暖化／ほぼすべての質問に答えます！,ﾁｷｭｳｵﾝﾀﾞﾝｶ/ﾎﾎﾞｽﾍﾞﾃﾉｼﾂﾓﾝﾆｺﾀｴﾏｽ!,,,岩波ブックレット　７６０,,明日香　壽川,ｱｽｶｼﾞｭｾﾝ,,451.35,ｱｼﾞ,,岩波書店,2009,87,21,735,,地球温暖化は、なぜ起きるのか。どのくらい影響をおよぼし、いま何をすべきなのか―。科学の話から、国際交渉の現状まで、ていねいに明らかにしていく。Ｑ＆Ａ方式で、専門用語もわかりやすく解説。第１部　自然科学からの話（温暖化は本当に起きているのですか？；二酸化炭素が温暖化の原因っていう証拠は？；二酸化炭素よりも水蒸気や太陽活動の影響のほうが大きいのでは？；温度が高くなったから二酸化炭素が増えたのではないのですか？；気候モデルによる予測など信用できない？　ほか）第２部　政治や経済からの話,地球温暖化∥チキュウオンダンカ      →: 上位語: 気候変化∥キコウヘンカ      →: 上位語: 環境問題∥カンキョウモンダイ      →: 関連語: 温室効果∥オンシツコウカ,図書費,白山商会,,事典棚,,,２００９．０６．１５,,False,,,,False,,,,False,True,False,,
,43658,2009/07/08,ケプラーの八角星／不定方程式の整数解問題,ｹﾌﾟﾗｰﾉﾊｯｶｸﾎﾞｼ/ﾌﾃｲﾎｳﾃｲｼｷﾉｾｲｽｳｶｲﾓﾝﾀﾞｲ,,,ＢＬＵＥ　ＢＡＣＫＳ　１６４０,,五輪　教一,ｺﾞﾜｷｮｳｲﾁ,,412.4,ｺﾞｷ,,講談社,2009,201,18,861,,不定方程式の整数解を視覚的に解決する。正方形のビリヤードの片隅から突き出された玉の行方をめぐって、高校生４人が携帯メールを通して問題に取り組む。極めつきは、立方体のビリヤードの中を行き交う玉の軌跡を求めているうちに不思議な物体が姿を現す。意外な結末が待っている数学読み物。プロローグ　寒波襲来玉の行方じいちゃんの年賀状もう１通の年賀状龍之介の手紙ゴローの手紙ビリヤードとダイハード解決！魔法の絨毯最後の指令揺りかごハンモック発見の予感八角,不定方程式∥フテイホウテイシキ      →: 上位語: 方程式∥ホウテイシキ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43659,2009/07/08,大人のための新オーディオ観賞術／デジタルとアナログを両立させた新発想,ｵﾄﾅﾉﾀﾒﾉｼﾝｵｰﾃﾞｨｵｶﾝｼｮｳｼﾞｭﾂ/ﾃﾞｼﾞﾀﾙﾄｱﾅﾛｸﾞｦﾘｮｳﾘﾂｻｾﾀｼﾝﾊｯｿｳ,,,ＢＬＵＥ　ＢＡＣＫＳ　１６４１,,たくき　よしみつ,ﾀｸｷﾖｼﾐﾂ,,547.33,ﾀﾖ,,講談社,2009,174,18,819,,デジタル音楽をアナログ重視で楽しむ！何千曲もの音楽作品をファイルで管理し、手軽に楽しめるのがデジタルオーディオの魅力。でも、圧縮による音の劣化、ファイル形式の違い、コピー防止技術など、様々な壁もあります。本書では、こうした壁をサクッと乗り越えて、音楽を本当にいい音で楽しむ「大人の方法」を目から鱗の新発想で提案します。「デジタルを使いアナログを楽しむ」画期的新ガイド。第１章　「圧縮ファイル音楽」の是非を考える第２章　携帯プレイヤー進化の光と影第３章　デジタル音源＝コピー制御と,音響再生装置∥オンキョウサイセイソウチ      →: 上位語: AV機器∥AVキキ = エーブイキキ      →: 下位語: スピーカー      →: 下位語: 蓄音機∥チクオンキ      →: 下位語: 録音機∥ロクオンキ      →: 下位語: マイクロフォン      →: 下位語: ジュークボックス      →: 下位語: デジタル・オーディオ・プレーヤー∥デジタルオーディオプレーヤー      →: 関連語: 増幅・増幅器∥ゾウフクゾウフクキ   ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43660,2009/07/08,新・物理学事典,ｼﾝﾌﾞﾂﾘｶﾞｸｼﾞﾃﾝ,,,ＢＬＵＥ　ＢＡＣＫＳ　１６４２,,大槻　義彦／大場　一郎．編,ｵｵﾂｷﾖｼﾋｺ/ｵｵﾊﾞｲﾁﾛｳ.ﾍﾝ,,420.36,ｵﾖ,,講談社,2009,816,18,2205,,物理学全体を１２章に分け、各章それぞれ独立に読み進めることができる。それぞれの分野の第一線で活躍の研究者が鋭意執筆。索引を利用すれば用語辞典としても使える。物理学の全体が概観できる「読む事典」。素粒子物理学原子核物理学原子物理学物性物理学量子力学相対性理論電磁気学熱学・熱力学・統計力学非平衡系の熱力学・統計力学流体力学波動力学著者紹介大槻義彦［オオツキヨシヒコ］早稲田大学名誉教授大場一郎［オオバイチロウ］早,物理学∥ブツリガク      →: 下位語: 力学∥リキガク      →: 下位語: 地球物理学∥チキュウブツリガク      →: 下位語: 天体物理学∥テンタイブツリガク      →: 下位語: 金属物理学∥キンゾクブツリガク      →: 下位語: 原子物理学∥ゲンシブツリガク      →: 下位語: 生物物理学∥セイブツブツリガク      →: 下位語: 分子物理学∥ブンシブツリガク      →: 下位語: 工業物理学∥コウギョウブツリガク     ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43661,2009/07/08,日本の基本問題を考えてみよう,ﾆﾎﾝﾉｷﾎﾝﾓﾝﾀﾞｲｦｶﾝｶﾞｴﾃﾐﾖｳ,,,岩波ジュニア新書　６２４,,中馬　清福,ﾁｭｳﾏｷﾖﾌｸ,,304,ﾁｷ,,岩波書店,2009,218,18,819,,働きたくても働けない、不況の嵐が吹き荒れる、自衛隊がどんどん海外に出ていく。いま、私たちの社会には不安があふれています。でも、ここで生きていくためには、一つ一つ問題を見つめて、自分はこう考えるという視点をもち、社会を変えていく努力をすることが必要です。憲法と暮らしをベースに、いっしょに考えてみませんか。第１章　この世は矛盾だらけだ第２章　経済の基軸が崩れはじめた第３章　穴があいた暮らしの安全網第４章　憲法は暮らしのパスポート第５章　改憲で暮らしはどうなるか第６章,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43662,2009/07/08,ピーター流生き方のすすめ,ﾋﾟｰﾀｰﾘｭｳｲｷｶﾀﾉｽｽﾒ,,,岩波ジュニア新書　６２５,,ピーター・フランクル,ﾋﾟｰﾀｰ･ﾌﾗﾝｸﾙ,,159.7,ﾌ,,岩波書店,2009,214,18,819,,テレビやケータイに縛られるのはダメだって、わかってるけどやめられない…。大道芸人兼数学者、世界中を渡り歩いてきたピーターも、誘惑に弱いし失敗も後悔もたくさん。でも、楽しく生きる秘訣は「自分の人生の主人公になること」だとピーターは思う。ふつうのオトナのお説教とは一味違う、実践的で具体的なアドバイスが満載。１　自分が主人公になる時代２　「臨場感中毒」から逃れるために３　オフラインのすすめ４　身近な人を感じよう５　結果より経過６　知的消費のすすめ７　確率にもとづく,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43663,2009/07/08,人類が生まれるための１２の偶然,ｼﾞﾝﾙｲｶﾞｳﾏﾚﾙﾀﾒﾉ12ﾉｸﾞｳｾﾞﾝ,,,岩波ジュニア新書　６２６,,眞　淳平．著／松井　孝典．監修,ｼﾝｼﾞｭﾝﾍﾟｲ.ﾁｮ/ﾏﾂｲﾀｶﾉﾘ.ｶﾝｼｭｳ,,440,ｼｼﾞ,,岩波書店,2009,231,18,819,,ビッグバンから銀河系や地球の誕生、生命の発生、人類の進化と続く一連の過程の中で起きた「偶然」に迫り、宇宙と命の不思議について考える科学読本です。宇宙はどのようにして生まれ、地球はなぜ生命を育むことができたのか。生物とヒトはどんなプロセスを経て進化してきたのか…。宇宙と生命の秘密をわかりやすく解説します。第１章　この宇宙が誕生した不思議第２章　生命を守り育てた太陽系第３章　地球を変えた月第４章　地球に起きたさまざまな偶然第５章　不思議な液体「水」第６章　地球の生命,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43664,2009/07/08,図書館で出会える１００冊,ﾄｼｮｶﾝﾃﾞﾃﾞｱｴﾙ100ｻﾂ,,,岩波ジュニア新書　６２７,,田中　共子．著,ﾀﾅｶｷｮｳｺ.ﾁｮ,,019,ﾀｷ,,岩波書店,2009,181,18,819,,図書館でなら、新刊から古い本まで、どんな本にもいつでも出会えます。うっかり見過ごしてまだ読んでいない選りすぐりの本、何度も読み返したい古典、あなどれない絵本、教室での読書や朗読に役に立つ本など、１００冊のおすすめ本を紹介。図書館利用の達人になって、本当に読みたいあなたの１冊を見つけましょう。１　まだ読んでいない選りすぐりの文学２　まだ読んでいない選りすぐりのノンフィクション３　読み直したい古典４　とっておきの絵本５　教室で役に立つ本著者紹介田中共子［タナ,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43665,2009/07/08,数学で遊ぼう,ｽｳｶﾞｸﾃﾞｱｿﾎﾞｳ,,,岩波ジュニア新書　６２８,,芳沢　光雄,ﾖｼｻﾞﾜﾐﾂｵ,,410.79,ﾖﾐ,,岩波書店,2009,182,18,819,,誕生日当てゲームをして、おじいちゃんやおばさんの誕生日を当ててみよう。「数学ができるねえ」と感心されるぞ。やさしい数学を使うだけで、毎日接していることが「へえ、そうだったんだ！」と新鮮に見えてくる。電車のスピードや木の高さがかんたんに計算できるし、じゃんけんがグー・チョキ・パーである理由もよくわかる。１　数字で遊ぼう（誕生日当てゲーム；電車のスピードが計算できるぞ！　ほか）２　組合せ遊ぼう（誕生日・時刻・血液型・県名がいっしょの人はいるだろうか？；くじで「そろそろ１等や２等が当,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43666,2009/07/08,インド・カレー紀行　【カラー版】,ｲﾝﾄﾞｶﾚｰｷｺｳ｢ｶﾗｰﾊﾝ｣,,,岩波ジュニア新書　６２９,,辛島　昇．著／大村　次郷．写真,ｶﾗｼﾏﾉﾎﾞﾙ.ﾁｮ/ｵｵﾑﾗﾂｸﾞｻﾄ.ｼｬｼﾝ,,383.82,ｶﾉ,,岩波書店,2009,189,18,1029,,カレーといえばインド。では、いつ、どこで、どうしてできたか、知っていますか。インドでは、どんなカレーを食べているのだろう。インド史研究の第一人者が、カレーライスの起源を探りながら、各地の特色あふれる料理を味わい、歴史と文化を語ります。バラエティにとむ料理の美しい写真に、本場カレーが食べたくなります。第１章　インドでカレーライスを注文したら第２章　「カレー」の語源と「カレー」の成立第３章　留学生活とカレー―マドラス大学院生寮の食事第４章　カレー好きになる―マイソールで,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43667,2009/07/08,手話の世界を訪ねよう,ｼｭﾜﾉｾｶｲｦﾀｽﾞﾈﾖｳ,,,岩波ジュニア新書　６３０,,亀井　伸孝．著,ｶﾒｲﾉﾌﾞﾀｶ.ﾁｮ,,369.27,ｶﾉ,,岩波書店,2009,219,18,819,,手話は世界共通？手話はジェスチャー？実は、手話は文法をもち、国によって異なる複数の言語です。聴者も、ろう者も、身体の違いでそれぞれ適した言語を持っています。手話を言語のひとつととらえて、ろう者たちの豊かな文化世界のフィールドワークへ出かけましょう。文化人類学者が異文化への旅に案内します。１　手話ですべてが進んでいく世界２　手話という目で見る言語３　ろう者のさまざまな文化４　少数言語としての歴史５　世界の手話とろう者たち６　音声言語と手話の共存をめざしておわり,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43668,2009/07/08,表現する仕事がしたい！,ﾋｮｳｹﾞﾝｽﾙｼｺﾞﾄｶﾞｼﾀｲ!,,,岩波ジュニア新書　６３１,,岩波書店編集部．編,ｲﾜﾅﾐﾍﾝｼｭｳﾌﾞ.ﾍﾝ,,366.29,ｲ,,岩波書店,2009,214,18,819,,,,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43669,2009/07/08,政治の精神,ｾｲｼﾞﾉｾｲｼﾝ,,,岩波新書　１１８９,,佐々木　毅,ｻｻｷﾀｹｼ,,311,ｻﾀ,,岩波書店,2009,238,18,819,,複合的な危機のなか、政治が融解している。問題の核心は何か。政治を支える精神的な素地をどこに求めたらよいのか。マキアヴェッリやトクヴィル、ウェーバー、丸山真男らの思索を手がかりに、政治という営みの本質について、原点に立ち返って吟味。政治家のみならず、政治を取り囲む人々の精神、さらには政党政治の条件について考察する。第１章　政治を考える視点（丸山真男、一九四九年の問いかけ―政治的統合をめぐって；政治的統合の基本構造；主体の複数性と政治的統合の手続き；政治的統合のメカニズム；政治権力,政治学∥セイジガク      →: 下位語: 政治哲学∥セイジテツガク      →: 下位語: 政治社会学∥セイジシャカイガク      →: 下位語: 政治心理学∥セイジシンリガク      →: 下位語: 比較政治学∥ヒカクセイジガク      →: 下位語: 公益∥コウエキ      →: 下位語: 権力∥ケンリョク      →: 関連語: 政治思想∥セイジシソウ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43670,2009/07/08,平和構築／アフガン、東ティモールの現場から,ﾍｲﾜｺｳﾁｸ/ｱﾌｶﾞﾝ､ﾋｶﾞｼﾃｨﾓｰﾙﾉｹﾞﾝﾊﾞｶﾗ,,,岩波新書　１１９０,,東　大作,ﾋｶﾞｼﾀﾞｲｻｸ,,319.8,ﾋﾀﾞ,,岩波書店,2009,254,18,819,,世界各地で武力紛争が絶えない中、紛争の終結と国家の再建、そして平和の定着をどう実現するか。武装解除、選挙の実施、経済計画…。著者は緊迫するアフガンと東ティモールで、政治指導者や軍閥へのインタビュー、住民の意識調査を実施。その結果から、あるべき「平和構築」を提言する。国連は、日本は、何をなすべきなのか。第１章　「平和構築」の現場から―生と死を賭けた活動第２章　平和構築とは何か―その歩みと考え方第３章　拡大する負の連鎖―アフガン（１）第４章　「非合法武装組織」解体の試練,平和∥ヘイワ      →: 関連語: 平和運動∥ヘイワウンドウ      →: 関連語: 講和∥コウワ      →: 関連語: 平和会議∥ヘイワカイギ      →: 関連語: 平和教育∥ヘイワキョウイク      →: 関連語: 非暴力∥ヒボウリョク  アフガニスタン -- 社会∥アフガニスタン -- シャカイ  東ティモール -- 社会∥ヒガシティモール -- シャカイ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43671,2009/07/08,ノモンハン戦争／モンゴルと満州国,ﾉﾓﾝﾊﾝｾﾝｿｳ/ﾓﾝｺﾞﾙﾄﾏﾝｼｭｳｺｸ,,,岩波新書　１１９１,,田中　克彦,ﾀﾅｶｶﾂﾋｺ,,210.74,ﾀｶ,,岩波書店,2009,246,18,819,,一九三九年のノモンハン戦争は、かいらい国家満洲国とモンゴル人民共和国の国境をめぐる悲惨な戦闘の後、双方それぞれに二万人の犠牲をはらって終結した。誰のため、何のために？第二次大戦後、満洲国は消滅して中国東北部となり、モンゴルはソ連の崩壊とともに独立をまっとうした。現在につながる民族と国家の問題に迫った最新の研究。第１章　「事件」か、「戦争」か第２章　満洲国の国境とホロンボイル第３章　ハルハ廟事件からマンチューリ会議まで第４章　抵抗するモンゴルの首脳たち第５章　受難のブリヤ,ノモンハン事件(1939)∥Nomunhan ジケン(1939) = ノモンハンジケン(1939),図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43672,2009/07/08,イワシと気候変動／漁業の未来を考える,ｲﾜｼﾄｷｺｳﾍﾝﾄﾞｳ/ｷﾞｮｷﾞｮｳﾉﾐﾗｲｦｶﾝｶﾞｴﾙ,,,岩波新書　１１９２,,川崎　健,ｶﾜｻｷﾂﾖｼ,,663.6,ｶﾂ,,岩波書店,2009,211,18,735,,大漁・不漁を左右する海の魚の数は、地球の大気や海と連動して数十年スケールで変動していた―この「レジーム・シフト」を著書は一九八三年、世界で初めて見いだした。九〇年代以降、世界的に大きく進展した研究成果を踏まえ、これからの海と海洋生物資源の持続的利用のあり方に明確な方向性を示す。新しい地球環境観への誘い。序章　海と漁業で何が起こっているのか第１章　イワシが消えた第２章　プランクトンからマグロまで―海洋生態系の大変動第３章　海は気候を記憶する第４章　地球はひとつのシステム,水産資源∥スイサンシゲン      →: 上位語: 資源∥シゲン      →: 下位語: 魚∥ウオ      →: 下位語: 貝∥カイ      →: 下位語: イカ      →: 下位語: エビ      →: 下位語: 海藻∥カイソウ      →: 下位語: カニ      →: 関連語: 水産業∥スイサンギョウ      →: 関連語: 水産保護∥スイサンホゴ      →: 関連語: 水産物∥スイサンブツ  普通件名     気候変化∥キコウヘンカ,図書費,白山商会,,新書書架,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43673,2009/07/08,脱「世界同時不況」／オバマは金融危機を克服できるか,ﾀﾞﾂ｢ｾｶｲﾄﾞｳｼﾞﾌｷｮｳ｣/ｵﾊﾞﾏﾊｷﾝﾕｳｷｷｦｺｸﾌｸﾃﾞｷﾙｶ,,,岩波ブックレット　７５８　,,金子　勝／アンドリュー・デウィット,ｶﾈｺﾏｻﾙ/ｱﾝﾄﾞﾘｭｰ･ﾃﾞｳｨｯﾄ,,338.9,ｶﾏ,,岩波書店,2009,94,21,567,,金融資本主義の暴走により瓦解した世界経済。１００年に１度という未曾有の危機のなか、ブッシュ政権の後を継いだオバマ大統領のグリーン・ニューディール戦略とは。そして、オバマの金融危機処理策は成功するのか。最新情報から鋭く分析する。はじめに　日本経済こそが経済危機第１章　三つのチェンジ第２章　立ちはだかる壁第３章　デジャヴと緑の闘い第４章　ウォール街に飲み込まれるオバマ第５章　出口はどこか？第６章　それでも環境エネルギー革命は進むおわりに　新自由主義の時代は終,国際金融∥コクサイキンユウ      →: 上位語: 金融∥キンユウ      →: 関連語: 国際投資∥コクサイトウシ      →: 関連語: ブレトンウッズ協定∥Bretton Woods キョウテイ = ブレトンウッズキョウテイ  金融政策 -- アメリカ合衆国∥キンユウセイサク -- アメリカガッシュウコク,図書費,白山商会,,事典棚,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43674,2009/07/08,母乳と環境／安心して子育てをするために,ﾎﾞﾆｭｳﾄｶﾝｷｮｳ/ｱﾝｼﾝｼﾃｺｿﾀﾞﾃｦｽﾙﾀﾒﾆ,,,岩波ブックレット　７６１　,,本郷　寛子,ﾎﾝｺﾞｳﾋﾛｺ,,493.98,ﾎﾋ,,岩波書店,2009,79,21,567,,母乳育児を望みながらも適切な情報と支援を得られず、つまずきや不安を感じながら子育てをしている女性は少なくない。母乳を取りまく環境を検討し、母親や支援者に役立つ授乳の基礎知識と最新の知見を解説する。はじめに―母乳で育てたい希望と現実第１章　「出る」「出ない」ではない母乳育児第２章　支援環境を整える必要性第３章　「よい母乳」「わるい母乳」がある？第４章　母乳と粉ミルク、それぞれの特徴第５章　母乳から環境問題を考える著者紹介本郷寛子［ホンゴウヒロコ］１９５,授乳∥ジュニュウ      →: 上位語: 育児∥イクジ      →: 関連語: 乳児∥ニュウジ      →: 関連語: 母乳∥ボニュウ  母乳∥ボニュウ      →: 上位語: 乳汁∥ニュウジュウ      →: 関連語: 授乳∥ジュニュウ      →: 関連語: 乳腺∥ニュウセン,図書費,白山商会,,事典棚,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43675,2009/07/09,どうしてボクには仕事がないんだろう／もう笑っちゃうしかない下流生活,ﾄﾞｳｼﾃﾎﾞｸﾆﾊｼｺﾞﾄｶﾞﾅｲﾝﾀﾞﾛｳ/ﾓｳﾜﾗｯﾁｬｳｼｶﾅｲｶﾘｭｳｾｲｶﾂ,,,,,フリーター薫,ﾌﾘｰﾀｰｶｵﾙ,,914.6,ﾌ,,徳間書店,2009,238,18,999,,大学を出たけど、職がない。正社員を夢見て派遣オペレーターになったら、クレーマーの嵐。同僚にはストーカーに間違えられ、あげくの果てには「うつ病」に！どうなっちゃうの、このわたし。深刻なのに笑えちゃう「下流日記」。他人事とは思えない、リアルエッセイ。第１章　サポートセンター編（わたしは歯車でさえありません；負の感情が電話線でやってくる　ほか）第２章　失業引きこもり編（セーフティーネットをすり抜ける；正社員じゃないお前は、一人前じゃないのだ　ほか）第３章　ネットカフェ・アルバ,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43676,2009/07/09,告白／ｓｙｎｃｈｒｏｎｉｚｅｄ　ｌｏｖｅ　ｓｔａｇｅ１,ｺｸﾊｸ/ｽﾃｲｼﾞ1,,,,,夏木　エル,ﾅﾂｷｴﾙ,,913.6,ﾅｴ,1,スターツ出版,2009,271,19,999,,それはとっても大切で温かくて切ない告白でした。高１の美緒の前に突然現れた恭一という大学生。初対面なのに「俺の名前、聞いたコトあるでしょ？」と自信あり気に言ってくるけど、美緒は全く知らない。そんな彼女に恭一は「テディベア持ってるでしょ？その背中を開けてみな」とナゾの言葉を残す。これが、自分も知らない美緒の過去を明らかにする長い長い“告白”のスタートだった…。第３回日本ケータイ小説大賞優秀賞受賞作品。著者紹介夏木エル［ナツキエル］札幌市出身。３月２３日生まれ。『告白,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２００９．０７．０８,,False,,,,False,,,,False,True,False,,
,43677,2009/07/09,告白／ｓｙｎｃｈｒｏｎｉｚｅｄ　ｌｏｖｅ　ｓｔａｇｅ２,ｺｸﾊｸ/ｽﾃｲｼﾞ2,,,,,夏木　エル,ﾅﾂｷｴﾙ,,913.6,ﾅｴ,2,スターツ出版,2009,299,19,999,,あたしが好きになったのはお兄ちゃんだった！？美緒が好きになった恭一は異母兄だった！その事実を前に、美緒は恋心を封印。そして、そんな彼女を励まし、包みこんでくれた三上と付き合うことに。兄としての恭一の気持ちを知った美緒、事情を抱えた恭一、美緒を支える三上…。複雑にシンクロした想いが生む、とっても大切で温かくて切ない“告白”のラストは…？第３回日本ケータイ小説大賞優秀賞受賞作品。著者紹介夏木エル［ナツキエル］札幌市出身。３月２３日生まれ。『告白―ｓｙｎｃｈｒｏｎｉｚｅｄ　ｌ,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２００９．０７．０９,,False,,,,False,,,,False,True,False,,
,43678,2009/07/09,ジブリの森とポニョの海／宮崎駿と「崖の上のポニョ」,ｼﾞﾌﾞﾘﾉﾓﾘﾄﾎﾟﾆｮﾉｳﾐ/ﾐﾔｻﾞｷﾊﾔｵﾄ｢ｶﾞｹﾉｳｴﾉﾎﾟﾆｮ｣,,,,,宮崎　駿,ﾐﾔｻﾞｷﾊﾔｵ,,778.77,ﾐﾊ,,角川書店,2008,191,19,1260,,幼少時代からスタジオジブリ最新作『崖の上のポニョ』までを監督・宮崎駿が真摯に語る。インタビュアーに宮崎と同世代のドキュメンタリー作家、ロバート・ホワイティングを迎えたロングインタビューを収録。Ｍａｐ　ｏｆ　“Ｐｏｎｙｏ　ｏｎ　ｔｈｅ　Ｃｌｉｆｆ　ｂｙ　ｔｈｅ　ｓｅａ”Ｖｉｓｕａｌ　Ｓｔｏｒｙ　崖の上のポニョＬｏｎｇ　Ｉｎｔｅｒｖｉｅｗ　宮崎駿Ｆｏｏｔｎｏｔｅ　ｏｆ　ＩｎｔｅｒｖｉｅｗＬｏｎｇ　ＩｎｔｅｒｖｉｅｗＡｆｔｅｒ　ｔｈｅ　Ｉｎｔｅｒｖｉｅｗ　ｅｎｄｓＳｔａｆ,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２００９．０７．０９,,False,,,,False,,,,False,True,False,,
,43679,2009/07/10,白いジャージ　３／先生とヴァージンロード,ｼﾛｲｼﾞｬｰｼﾞ3/ｾﾝｾｲﾄｳﾞｧｰｼﾞﾝﾛｰﾄﾞ,,,,,ｒｅＹ,ﾚｲ,,913.6,ﾚ,,スターツ出版,2009,310,19,1050,,秘密だったふたりの恋。もう、がまんしなくていいんだね。結婚にむけて動き出した、ふたりの恋。直を好きな要君や先生を忘れられない荒木さんの存在。親友の結婚や就職のこと。乗り越えなきゃいけない障害はまだまだたくさんあった。けど、いつまでたっても好きの気持ちは変わらない…。今、ふたりは夫婦になります。,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２００９．０７．０９,,False,,,,False,,,,False,True,False,,
